(1, 901714, '2016-01-25', 'Credit Card', 1),
(1659, 650861, '2016-01-13', 'Cash', 1659),
(1660, 858976, '2016-01-13', 'Credit Card', 1660),
(1661, 362973, '2016-01-19', 'Check', 1661),
(1662, 735582, '2016-01-20', 'Check', 1662),
(1663, 845175, '2016-01-19', 'Credit Card', 1663),
(1664, 628990, '2016-01-13', 'Credit Card', 1664),
(1665, 621617, '2016-01-27', 'Check', 1665),
(1666, 356903, '2016-01-14', 'Check', 1666),
(1667, 716681, '2016-01-16', 'Credit Card', 1667),
(1668, 550210, '2016-01-17', 'Cash', 1668),
(1669, 31647, '2016-01-18', 'Credit Card', 1669),
(1670, 403237, '2016-01-15', 'Cash', 1670),
(1671, 914899, '2016-01-20', 'Cash', 1671),
(1672, 363474, '2016-01-11', 'Cash', 1672),
(1673, 558407, '2016-01-25', 'Cash', 1673),
(1674, 386966, '2016-01-11', 'Cash', 1674),
(1675, 508976, '2016-01-24', 'Credit Card', 1675),
(1676, 45301, '2016-01-21', 'Credit Card', 1676),
(1677, 625634, '2016-01-20', 'Check', 1677),
(1678, 486036, '2016-01-27', 'Check', 1678),
(1679, 649524, '2016-01-17', 'Check', 1679),
(1680, 626074, '2016-01-17', 'Cash', 1680),
(1681, 622289, '2016-01-14', 'Check', 1681),
(1682, 558508, '2016-01-17', 'Cash', 1682),
(1683, 361099, '2016-01-12', 'Credit Card', 1683),
(1684, 873534, '2016-01-24', 'Credit Card', 1684),
(1685, 453440, '2016-01-25', 'Credit Card', 1685),
(1686, 300217, '2016-01-10', 'Cash', 1686),
(1687, 863251, '2016-01-14', 'Check', 1687),
(1688, 724192, '2016-01-20', 'Cash', 1688),
(1689, 510116, '2016-01-28', 'Cash', 1689),
(1690, 59073, '2016-01-18', 'Check', 1690),
(1691, 478436, '2016-01-19', 'Check', 1691),
(1692, 372844, '2016-01-26', 'Cash', 1692),
(1693, 959835, '2016-01-26', 'Cash', 1693),
(1694, 312337, '2016-01-23', 'Check', 1694),
(1695, 455697, '2016-01-29', 'Cash', 1695),
(1696, 165843, '2016-01-29', 'Credit Card', 1696),
(1697, 401545, '2016-01-12', 'Check', 1697),
(1698, 358751, '2016-01-17', 'Check', 1698),
(1699, 460028, '2016-01-29', 'Cash', 1699),
(1700, 496958, '2016-01-10', 'Check', 1700),
(1701, 916098, '2016-01-22', 'Credit Card', 1701),
(1702, 405800, '2016-01-10', 'Check', 1702),
(1703, 438586, '2016-01-22', 'Credit Card', 1703),
(1704, 495741, '2016-01-19', 'Check', 1704),
(1705, 696070, '2016-01-13', 'Credit Card', 1705),
(1706, 103593, '2016-01-23', 'Credit Card', 1706),
(1707, 516511, '2016-01-24', 'Credit Card', 1707),
(1708, 417155, '2016-01-16', 'Cash', 1708),
(1709, 716728, '2016-01-25', 'Credit Card', 1709),
(1710, 290847, '2016-01-24', 'Credit Card', 1710),
(1711, 507046, '2016-01-27', 'Check', 1711),
(1712, 537892, '2016-01-26', 'Cash', 1712),
(1713, 13254, '2016-01-30', 'Check', 1713),
(1714, 805303, '2016-01-12', 'Check', 1714),
(1715, 992822, '2016-01-13', 'Credit Card', 1715),
(1716, 619296, '2016-01-13', 'Credit Card', 1716),
(1717, 87977, '2016-01-11', 'Check', 1717),
(1718, 120527, '2016-01-20', 'Check', 1718),
(1719, 727737, '2016-01-26', 'Cash', 1719),
(1720, 989101, '2016-01-10', 'Credit Card', 1720),
(1721, 625275, '2016-01-30', 'Cash', 1721),
(1722, 723503, '2016-01-22', 'Credit Card', 1722),
(1723, 21682, '2016-01-10', 'Check', 1723),
(1724, 904291, '2016-01-12', 'Credit Card', 1724),
(1725, 481066, '2016-01-29', 'Cash', 1725),
(1726, 612700, '2016-01-13', 'Cash', 1726),
(1727, 373535, '2016-01-22', 'Cash', 1727),
(1728, 895324, '2016-01-11', 'Check', 1728),
(1729, 48392, '2016-01-18', 'Credit Card', 1729),
(1730, 124352, '2016-01-24', 'Credit Card', 1730),
(1731, 271295, '2016-01-29', 'Check', 1731),
(1732, 687680, '2016-01-13', 'Check', 1732),
(1733, 900417, '2016-01-15', 'Check', 1733),
(1734, 245600, '2016-01-26', 'Check', 1734),
(1735, 42013, '2016-01-28', 'Cash', 1735),
(1736, 470256, '2016-01-12', 'Check', 1736),
(1737, 237417, '2016-01-21', 'Cash', 1737),
(1738, 756821, '2016-01-10', 'Check', 1738),
(1739, 358278, '2016-01-18', 'Credit Card', 1739),
(1740, 341466, '2016-01-26', 'Credit Card', 1740),
(1741, 914768, '2016-01-12', 'Credit Card', 1741),
(1742, 212012, '2016-01-11', 'Credit Card', 1742),
(1743, 572418, '2016-01-17', 'Cash', 1743),
(1744, 213090, '2016-01-26', 'Credit Card', 1744),
(1745, 734807, '2016-01-13', 'Cash', 1745),
(1746, 455398, '2016-01-11', 'Credit Card', 1746),
(1747, 204263, '2016-01-23', 'Credit Card', 1747),
(1748, 588896, '2016-01-29', 'Cash', 1748),
(1749, 96518, '2016-01-22', 'Credit Card', 1749),
(1750, 344584, '2016-01-27', 'Credit Card', 1750),
(1751, 443406, '2016-01-30', 'Cash', 1751),
(1752, 389846, '2016-01-26', 'Check', 1752),
(1753, 783472, '2016-01-20', 'Credit Card', 1753),
(1754, 855524, '2016-01-18', 'Check', 1754),
(1755, 362173, '2016-01-27', 'Cash', 1755),
(1756, 180321, '2016-01-20', 'Credit Card', 1756),
(1757, 212152, '2016-01-11', 'Cash', 1757),
(1758, 162330, '2016-01-28', 'Credit Card', 1758),
(1759, 511226, '2016-01-18', 'Credit Card', 1759),
(1760, 240194, '2016-01-29', 'Credit Card', 1760),
(1761, 19906, '2016-01-23', 'Check', 1761),
(1762, 915543, '2016-01-21', 'Cash', 1762),
(1763, 335639, '2016-01-11', 'Check', 1763),
(1764, 245834, '2016-01-15', 'Credit Card', 1764),
(1765, 894097, '2016-01-18', 'Check', 1765),
(1766, 625851, '2016-01-11', 'Check', 1766),
(1767, 445610, '2016-01-30', 'Check', 1767),
(1768, 479177, '2016-01-17', 'Cash', 1768),
(1769, 481733, '2016-01-15', 'Cash', 1769),
(1770, 666457, '2016-01-27', 'Check', 1770),
(1771, 172531, '2016-01-14', 'Credit Card', 1771),
(1772, 207812, '2016-01-26', 'Credit Card', 1772),
(1773, 561861, '2016-01-18', 'Cash', 1773),
(1774, 456318, '2016-01-13', 'Check', 1774),
(1775, 178068, '2016-01-16', 'Check', 1775),
(1776, 40761, '2016-01-23', 'Credit Card', 1776),
(1777, 41280, '2016-01-19', 'Cash', 1777),
(1778, 258274, '2016-01-15', 'Cash', 1778),
(1779, 951087, '2016-01-15', 'Check', 1779),
(1780, 84063, '2016-01-18', 'Check', 1780),
(1781, 747815, '2016-01-21', 'Cash', 1781),
(1782, 920763, '2016-01-20', 'Credit Card', 1782),
(1783, 124841, '2016-01-19', 'Check', 1783),
(1784, 37604, '2016-01-29', 'Credit Card', 1784),
(1785, 294270, '2016-01-23', 'Check', 1785),
(1786, 409239, '2016-01-27', 'Credit Card', 1786),
(1787, 24612, '2016-01-23', 'Check', 1787),
(1788, 499712, '2016-01-11', 'Cash', 1788),
(1789, 350454, '2016-01-16', 'Credit Card', 1789),
(1790, 563694, '2016-01-10', 'Credit Card', 1790),
(1791, 134219, '2016-01-13', 'Cash', 1791),
(1792, 438983, '2016-01-19', 'Cash', 1792),
(1793, 700246, '2016-01-26', 'Credit Card', 1793),
(1794, 711737, '2016-01-13', 'Cash', 1794),
(1795, 898223, '2016-01-21', 'Check', 1795),
(1796, 883512, '2016-01-13', 'Check', 1796),
(1797, 245500, '2016-01-23', 'Check', 1797),
(1798, 222606, '2016-01-20', 'Credit Card', 1798),
(1799, 325460, '2016-01-16', 'Credit Card', 1799),
(1800, 956276, '2016-01-29', 'Cash', 1800),
(1801, 518818, '2016-01-26', 'Check', 1801),
(1802, 416156, '2016-01-24', 'Cash', 1802),
(1803, 438625, '2016-01-26', 'Cash', 1803),
(1804, 531732, '2016-01-11', 'Credit Card', 1804),
(1805, 322694, '2016-01-22', 'Check', 1805),
(1806, 302400, '2016-01-23', 'Cash', 1806),
(1807, 304032, '2016-01-11', 'Credit Card', 1807),
(1808, 52919, '2016-01-23', 'Cash', 1808),
(1809, 633337, '2016-01-23', 'Credit Card', 1809),
(1810, 621502, '2016-01-17', 'Check', 1810),
(1811, 515378, '2016-01-27', 'Check', 1811),
(1812, 540282, '2016-01-25', 'Check', 1812),
(1813, 963633, '2016-01-14', 'Cash', 1813),
(1814, 251259, '2016-01-28', 'Credit Card', 1814),
(1815, 415407, '2016-01-18', 'Cash', 1815),
(1816, 103254, '2016-01-21', 'Check', 1816),
(1817, 571103, '2016-01-30', 'Cash', 1817),
(1818, 119050, '2016-01-16', 'Credit Card', 1818),
(1819, 339649, '2016-01-26', 'Cash', 1819),
(1820, 893259, '2016-01-28', 'Cash', 1820),
(1821, 433497, '2016-01-18', 'Cash', 1821),
(1822, 528024, '2016-01-27', 'Cash', 1822),
(1823, 37137, '2016-01-17', 'Check', 1823),
(1824, 242174, '2016-01-11', 'Credit Card', 1824),
(1825, 136703, '2016-01-11', 'Cash', 1825),
(1826, 152825, '2016-01-23', 'Check', 1826),
(1827, 263913, '2016-01-21', 'Credit Card', 1827),
(1828, 113558, '2016-01-23', 'Cash', 1828),
(1829, 697024, '2016-01-14', 'Credit Card', 1829),
(1830, 668603, '2016-01-27', 'Cash', 1830),
(1831, 36431, '2016-01-18', 'Cash', 1831),
(1832, 274992, '2016-01-15', 'Cash', 1832),
(1833, 472583, '2016-01-22', 'Check', 1833),
(1834, 938198, '2016-01-26', 'Credit Card', 1834),
(1835, 533590, '2016-01-18', 'Cash', 1835),
(1836, 178715, '2016-01-25', 'Check', 1836),
(1837, 756578, '2016-01-13', 'Credit Card', 1837),
(1838, 176454, '2016-01-15', 'Check', 1838),
(1839, 927962, '2016-01-25', 'Check', 1839),
(1840, 654435, '2016-01-25', 'Credit Card', 1840),
(1841, 598454, '2016-01-12', 'Credit Card', 1841),
(1842, 747394, '2016-01-22', 'Cash', 1842),
(1843, 509084, '2016-01-29', 'Credit Card', 1843),
(1844, 842659, '2016-01-27', 'Check', 1844),
(1845, 417667, '2016-01-29', 'Check', 1845),
(1846, 299681, '2016-01-18', 'Credit Card', 1846),
(1847, 394135, '2016-01-30', 'Cash', 1847),
(1848, 609187, '2016-01-29', 'Check', 1848),
(1849, 578635, '2016-01-16', 'Check', 1849),
(1850, 698184, '2016-01-17', 'Cash', 1850),
(1851, 164209, '2016-01-20', 'Check', 1851),
(1852, 421524, '2016-01-10', 'Check', 1852),
(1853, 14762, '2016-01-14', 'Cash', 1853),
(1854, 54783, '2016-01-17', 'Check', 1854),
(1855, 17540, '2016-01-13', 'Check', 1855),
(1856, 715884, '2016-01-25', 'Check', 1856),
(1857, 933931, '2016-01-26', 'Cash', 1857),
(1858, 809576, '2016-01-28', 'Cash', 1858),
(1859, 964473, '2016-01-21', 'Cash', 1859),
(1860, 549186, '2016-01-17', 'Credit Card', 1860),
(1861, 687767, '2016-01-30', 'Credit Card', 1861),
(1862, 894593, '2016-01-13', 'Credit Card', 1862),
(1863, 632813, '2016-01-22', 'Credit Card', 1863),
(1864, 613993, '2016-01-13', 'Check', 1864),
(1865, 42157, '2016-01-19', 'Credit Card', 1865),
(1866, 855764, '2016-01-17', 'Cash', 1866),
(1867, 506200, '2016-01-24', 'Credit Card', 1867),
(1868, 775702, '2016-01-17', 'Credit Card', 1868),
(1869, 146987, '2016-01-11', 'Check', 1869),
(1870, 15450, '2016-01-10', 'Credit Card', 1870),
(1871, 602637, '2016-01-28', 'Cash', 1871),
(1872, 630467, '2016-01-22', 'Check', 1872),
(1873, 428898, '2016-01-26', 'Credit Card', 1873),
(1874, 987151, '2016-01-29', 'Check', 1874),
(1875, 294963, '2016-01-18', 'Cash', 1875),
(1876, 809297, '2016-01-30', 'Credit Card', 1876),
(1877, 891958, '2016-01-23', 'Check', 1877),
(1878, 66136, '2016-01-29', 'Cash', 1878),
(1879, 680106, '2016-01-29', 'Cash', 1879),
(1880, 488608, '2016-01-17', 'Credit Card', 1880),
(1881, 447611, '2016-01-16', 'Cash', 1881),
(1882, 304719, '2016-01-14', 'Check', 1882),
(1883, 749313, '2016-01-24', 'Check', 1883),
(1884, 730071, '2016-01-15', 'Check', 1884),
(1885, 576977, '2016-01-28', 'Credit Card', 1885),
(1886, 898627, '2016-01-22', 'Check', 1886),
(1887, 557177, '2016-01-26', 'Check', 1887),
(1888, 403043, '2016-01-13', 'Cash', 1888),
(1889, 565677, '2016-01-15', 'Check', 1889),
(1890, 731538, '2016-01-30', 'Cash', 1890),
(1891, 333269, '2016-01-21', 'Credit Card', 1891),
(1892, 641100, '2016-01-25', 'Cash', 1892),
(1893, 793693, '2016-01-15', 'Credit Card', 1893),
(1894, 628186, '2016-01-28', 'Cash', 1894),
(1895, 166450, '2016-01-29', 'Credit Card', 1895),
(1896, 210226, '2016-01-24', 'Credit Card', 1896),
(1897, 260490, '2016-01-26', 'Check', 1897),
(1898, 12708, '2016-01-22', 'Check', 1898),
(1899, 128550, '2016-01-18', 'Credit Card', 1899),
(1900, 480074, '2016-01-26', 'Credit Card', 1900),
(1901, 498602, '2016-01-22', 'Credit Card', 1901),
(1902, 847847, '2016-01-27', 'Check', 1902),
(1903, 240972, '2016-01-13', 'Cash', 1903),
(1904, 351389, '2016-01-17', 'Check', 1904),
(1905, 387202, '2016-01-13', 'Check', 1905),
(1906, 492517, '2016-01-18', 'Cash', 1906),
(1907, 555031, '2016-01-20', 'Credit Card', 1907),
(1908, 962157, '2016-01-18', 'Check', 1908),
(1909, 950812, '2016-01-16', 'Credit Card', 1909),
(1910, 199821, '2016-01-23', 'Cash', 1910),
(1911, 844337, '2016-01-25', 'Check', 1911),
(1912, 852348, '2016-01-12', 'Cash', 1912),
(1913, 387213, '2016-01-29', 'Credit Card', 1913),
(1914, 175106, '2016-01-26', 'Cash', 1914),
(1915, 955397, '2016-01-10', 'Cash', 1915),
(1916, 932221, '2016-01-25', 'Credit Card', 1916),
(1917, 762910, '2016-01-23', 'Check', 1917),
(1918, 353871, '2016-01-21', 'Credit Card', 1918),
(1919, 790757, '2016-01-13', 'Check', 1919),
(1920, 632079, '2016-01-18', 'Credit Card', 1920),
(1921, 744009, '2016-01-30', 'Check', 1921),
(1922, 142437, '2016-01-23', 'Check', 1922),
(1923, 137457, '2016-01-28', 'Check', 1923),
(1924, 512114, '2016-01-18', 'Credit Card', 1924),
(1925, 505298, '2016-01-15', 'Cash', 1925),
(1926, 180186, '2016-01-11', 'Credit Card', 1926),
(1927, 132377, '2016-01-14', 'Cash', 1927),
(1928, 709478, '2016-01-14', 'Cash', 1928),
(1929, 550457, '2016-01-27', 'Cash', 1929),
(1930, 280837, '2016-01-26', 'Cash', 1930),
(1931, 175125, '2016-01-24', 'Check', 1931),
(1932, 866146, '2016-01-30', 'Check', 1932),
(1933, 911847, '2016-01-29', 'Check', 1933),
(1934, 681803, '2016-01-19', 'Check', 1934),
(1935, 218529, '2016-01-29', 'Cash', 1935),
(1936, 275227, '2016-01-30', 'Cash', 1936),
(1937, 99150, '2016-01-24', 'Cash', 1937),
(1938, 64926, '2016-01-30', 'Credit Card', 1938),
(1939, 176513, '2016-01-30', 'Credit Card', 1939),
(1940, 565435, '2016-01-16', 'Credit Card', 1940),
(1941, 762208, '2016-01-30', 'Credit Card', 1941),
(1942, 929104, '2016-01-25', 'Credit Card', 1942),
(1943, 39165, '2016-01-27', 'Cash', 1943),
(1944, 583166, '2016-01-26', 'Cash', 1944),
(1945, 834909, '2016-01-21', 'Credit Card', 1945),
(1946, 605200, '2016-01-10', 'Credit Card', 1946),
(1947, 635136, '2016-01-14', 'Credit Card', 1947),
(1948, 659285, '2016-01-11', 'Check', 1948),
(1949, 763653, '2016-01-24', 'Check', 1949),
(1950, 136444, '2016-01-29', 'Credit Card', 1950),
(1951, 682196, '2016-01-20', 'Check', 1951),
(1952, 183098, '2016-01-23', 'Check', 1952),
(1953, 206043, '2016-01-14', 'Check', 1953),
(1954, 453080, '2016-01-15', 'Cash', 1954),
(1955, 617687, '2016-01-22', 'Check', 1955),
(1956, 119269, '2016-01-25', 'Check', 1956),
(1957, 202779, '2016-01-14', 'Credit Card', 1957),
(1958, 478426, '2016-01-30', 'Credit Card', 1958),
(1959, 281955, '2016-01-17', 'Credit Card', 1959),
(1960, 904433, '2016-01-25', 'Credit Card', 1960),
(1961, 978459, '2016-01-12', 'Credit Card', 1961),
(1962, 674685, '2016-01-24', 'Check', 1962),
(1963, 979373, '2016-01-18', 'Check', 1963),
(1964, 199165, '2016-01-14', 'Check', 1964),
(1965, 114936, '2016-01-16', 'Credit Card', 1965),
(1966, 540888, '2016-01-25', 'Cash', 1966),
(1967, 693523, '2016-01-17', 'Credit Card', 1967),
(1968, 687588, '2016-01-16', 'Cash', 1968),
(1969, 374247, '2016-01-15', 'Credit Card', 1969),
(1970, 302156, '2016-01-17', 'Credit Card', 1970),
(1971, 315285, '2016-01-22', 'Check', 1971),
(1972, 861423, '2016-01-29', 'Cash', 1972),
(1973, 236724, '2016-01-23', 'Cash', 1973),
(1974, 239120, '2016-01-30', 'Cash', 1974),
(1975, 845133, '2016-01-13', 'Credit Card', 1975),
(1976, 97557, '2016-01-20', 'Credit Card', 1976),
(1977, 873811, '2016-01-25', 'Check', 1977),
(1978, 148782, '2016-01-18', 'Check', 1978),
(1979, 303771, '2016-01-20', 'Credit Card', 1979),
(1980, 388318, '2016-01-18', 'Cash', 1980),
(1981, 24424, '2016-01-16', 'Credit Card', 1981),
(1982, 663361, '2016-01-26', 'Cash', 1982),
(1983, 478387, '2016-01-24', 'Check', 1983),
(1984, 101567, '2016-01-14', 'Check', 1984),
(1985, 618172, '2016-01-20', 'Check', 1985),
(1986, 551751, '2016-01-24', 'Check', 1986),
(1987, 715299, '2016-01-12', 'Cash', 1987),
(1988, 633456, '2016-01-25', 'Check', 1988),
(1989, 408696, '2016-01-22', 'Check', 1989),
(1990, 379111, '2016-01-13', 'Cash', 1990),
(1991, 613504, '2016-01-13', 'Credit Card', 1991),
(1992, 620226, '2016-01-22', 'Credit Card', 1992),
(1993, 795532, '2016-01-14', 'Cash', 1993),
(1994, 633785, '2016-01-11', 'Check', 1994),
(1995, 247778, '2016-01-29', 'Check', 1995),
(1996, 816802, '2016-01-15', 'Credit Card', 1996),
(1997, 233408, '2016-01-15', 'Check', 1997),
(1998, 847300, '2016-01-25', 'Cash', 1998),
(1999, 194337, '2016-01-14', 'Cash', 1999),
(2000, 699092, '2016-01-15', 'Check', 2000),
(2001, 323707, '2016-01-11', 'Credit Card', 2001),
(2002, 982475, '2016-01-13', 'Cash', 2002),
(2003, 786822, '2016-01-30', 'Check', 2003),
(2004, 633887, '2016-01-15', 'Check', 2004),
(2005, 383944, '2016-01-26', 'Cash', 2005),
(2006, 216853, '2016-01-27', 'Cash', 2006),
(2007, 495373, '2016-01-27', 'Credit Card', 2007),
(2008, 405060, '2016-01-29', 'Cash', 2008),
(2009, 857526, '2016-01-14', 'Cash', 2009),
(2010, 13584, '2016-01-21', 'Check', 2010),
(2011, 66922, '2016-01-20', 'Cash', 2011),
(2012, 37355, '2016-01-14', 'Cash', 2012),
(2013, 147848, '2016-01-20', 'Check', 2013),
(2014, 529680, '2016-01-24', 'Check', 2014),
(2015, 410455, '2016-01-12', 'Check', 2015),
(2016, 839491, '2016-01-28', 'Credit Card', 2016),
(2017, 847796, '2016-01-25', 'Check', 2017),
(2018, 272116, '2016-01-24', 'Cash', 2018),
(2019, 527017, '2016-01-13', 'Credit Card', 2019),
(2020, 126529, '2016-01-10', 'Credit Card', 2020),
(2021, 298139, '2016-01-22', 'Credit Card', 2021),
(2022, 165652, '2016-01-10', 'Credit Card', 2022),
(2023, 640440, '2016-01-11', 'Credit Card', 2023),
(2024, 887500, '2016-01-14', 'Check', 2024),
(2025, 195943, '2016-01-28', 'Credit Card', 2025),
(2026, 582449, '2016-01-24', 'Cash', 2026),
(2027, 31431, '2016-01-28', 'Cash', 2027),
(2028, 918146, '2016-01-15', 'Check', 2028),
(2029, 907173, '2016-01-15', 'Check', 2029),
(2030, 32575, '2016-01-27', 'Credit Card', 2030),
(2031, 394528, '2016-01-29', 'Cash', 2031),
(2032, 460305, '2016-01-14', 'Cash', 2032),
(2033, 665924, '2016-01-27', 'Check', 2033),
(2034, 696296, '2016-01-20', 'Check', 2034),
(2035, 664648, '2016-01-18', 'Cash', 2035),
(2036, 928929, '2016-01-18', 'Check', 2036),
(2037, 956382, '2016-01-11', 'Check', 2037),
(2038, 773725, '2016-01-18', 'Credit Card', 2038),
(2039, 167492, '2016-01-12', 'Credit Card', 2039),
(2040, 435063, '2016-01-11', 'Check', 2040),
(2041, 332511, '2016-01-26', 'Cash', 2041),
(2042, 784814, '2016-01-17', 'Cash', 2042),
(2043, 775917, '2016-01-13', 'Check', 2043),
(2044, 778162, '2016-01-26', 'Credit Card', 2044),
(2045, 124753, '2016-01-18', 'Credit Card', 2045),
(2046, 192968, '2016-01-29', 'Cash', 2046),
(2047, 642518, '2016-01-28', 'Check', 2047),
(2048, 634103, '2016-01-19', 'Credit Card', 2048),
(2049, 392550, '2016-01-18', 'Check', 2049),
(2050, 148622, '2016-01-19', 'Cash', 2050),
(2051, 47152, '2016-01-23', 'Check', 2051),
(2052, 395932, '2016-01-13', 'Credit Card', 2052),
(2053, 416395, '2016-01-28', 'Credit Card', 2053),
(2054, 345006, '2016-01-26', 'Credit Card', 2054),
(2055, 886907, '2016-01-15', 'Check', 2055),
(2056, 402965, '2016-01-16', 'Check', 2056),
(2057, 343301, '2016-01-16', 'Credit Card', 2057),
(2058, 757041, '2016-01-17', 'Credit Card', 2058),
(2059, 85104, '2016-01-17', 'Check', 2059),
(2060, 460198, '2016-01-20', 'Cash', 2060),
(2061, 585051, '2016-01-19', 'Cash', 2061),
(2062, 325800, '2016-01-10', 'Check', 2062),
(2063, 245340, '2016-01-20', 'Cash', 2063),
(2064, 654167, '2016-01-21', 'Credit Card', 2064),
(2065, 349454, '2016-01-28', 'Credit Card', 2065),
(2066, 685324, '2016-01-17', 'Check', 2066),
(2067, 116283, '2016-01-11', 'Check', 2067),
(2068, 123360, '2016-01-28', 'Check', 2068),
(2069, 320891, '2016-01-28', 'Check', 2069),
(2070, 545688, '2016-01-16', 'Cash', 2070),
(2071, 662956, '2016-01-25', 'Cash', 2071),
(2072, 551110, '2016-01-23', 'Cash', 2072),
(2073, 167924, '2016-01-30', 'Credit Card', 2073),
(2074, 386185, '2016-01-11', 'Cash', 2074),
(2075, 480615, '2016-01-15', 'Cash', 2075),
(2076, 166475, '2016-01-17', 'Cash', 2076),
(2077, 722460, '2016-01-17', 'Check', 2077),
(2078, 955261, '2016-01-29', 'Check', 2078),
(2079, 477946, '2016-01-10', 'Credit Card', 2079),
(2080, 74037, '2016-01-21', 'Cash', 2080),
(2081, 87029, '2016-01-29', 'Credit Card', 2081),
(2082, 429395, '2016-01-21', 'Check', 2082),
(2083, 137294, '2016-01-15', 'Cash', 2083),
(2084, 176809, '2016-01-17', 'Credit Card', 2084),
(2085, 694116, '2016-01-21', 'Credit Card', 2085),
(2086, 691514, '2016-01-20', 'Credit Card', 2086),
(2087, 670914, '2016-01-14', 'Check', 2087),
(2088, 157451, '2016-01-11', 'Cash', 2088),
(2089, 674154, '2016-01-18', 'Check', 2089),
(2090, 280751, '2016-01-16', 'Check', 2090),
(2091, 383819, '2016-01-20', 'Credit Card', 2091),
(2092, 371866, '2016-01-22', 'Cash', 2092),
(2093, 46812, '2016-01-23', 'Cash', 2093),
(2094, 919327, '2016-01-26', 'Credit Card', 2094),
(2095, 255709, '2016-01-17', 'Credit Card', 2095),
(2096, 255928, '2016-01-27', 'Credit Card', 2096),
(2097, 353492, '2016-01-29', 'Check', 2097),
(2098, 19208, '2016-01-29', 'Cash', 2098),
(2099, 506687, '2016-01-22', 'Check', 2099),
(2100, 130566, '2016-01-17', 'Credit Card', 2100),
(2101, 527583, '2016-01-26', 'Check', 2101),
(2102, 20806, '2016-01-29', 'Cash', 2102),
(2103, 313974, '2016-01-20', 'Check', 2103),
(2104, 372710, '2016-01-17', 'Credit Card', 2104),
(2105, 972981, '2016-01-21', 'Check', 2105),
(2106, 208438, '2016-01-11', 'Cash', 2106),
(2107, 39722, '2016-01-20', 'Cash', 2107),
(2108, 389747, '2016-01-19', 'Check', 2108),
(2109, 210575, '2016-01-11', 'Credit Card', 2109),
(2110, 232531, '2016-01-16', 'Credit Card', 2110),
(2111, 783120, '2016-01-10', 'Cash', 2111),
(2112, 973015, '2016-01-22', 'Credit Card', 2112),
(2113, 87024, '2016-01-20', 'Credit Card', 2113),
(2114, 336642, '2016-01-23', 'Credit Card', 2114),
